experiment	path	commit	status	metric	value	hypothesis	utc
E024E	memory_transfers	2351793787a46a8566ab6cb5050b63860341cd93	discard	postflop.memory.warm.compressed.init_ms	1053.1937	Parallelize independent compact arena CPU scatter/restore and compressed node encoding to offset the extra host work while preserving exact bytes	2026-09-07T04:37:47+00:00
E024E	memory_transfers	2351793787a46a8566ab6cb5050b63860341cd93	discard	postflop.memory.warm.compressed.strategy_sync_ms	148.0616	Parallelize independent compact arena CPU scatter/restore and compressed node encoding to offset the extra host work while preserving exact bytes	2026-09-07T04:37:47+00:00
E024E	memory_transfers	2351793787a46a8566ab6cb5050b63860341cd93	discard	postflop.memory.warm.compressed.sync_ms	292.0481	Parallelize independent compact arena CPU scatter/restore and compressed node encoding to offset the extra host work while preserving exact bytes	2026-09-07T04:37:47+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.allocated_vram_mb	4932.501504	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.host_live_mb	3917.139968	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.host_private_mb	9431.048192	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.init_ms	697.0252	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.strategy_sync_ms	167.41039999999998	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.f32.sync_ms	320.9412	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.allocated_vram_mb	4932.501504	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.host_live_mb	3933.208576	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.host_private_mb	9446.596608	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.init_ms	708.1173	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.strategy_sync_ms	162.10559999999998	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.f32.sync_ms	328.0652	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.allocated_vram_mb	3825.205248	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.host_live_mb	2310.356992	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.host_private_mb	6711.86944	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.init_ms	670.9543	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.strategy_sync_ms	126.2713	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.cold.compressed.sync_ms	251.91000000000003	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.allocated_vram_mb	3825.205248	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.host_live_mb	3765.891072	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.host_private_mb	8324.100096	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.init_ms	987.2476	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.strategy_sync_ms	143.4751	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
E024F	memory_transfers	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	keep	postflop.memory.warm.compressed.sync_ms	286.3809	Use compact arenas for default compressed storage and tight F32 budgets; preserve direct F32 speed when VRAM fits. Repeat lifecycle and full GPU correctness, including warm tight-budget equivalence	2026-09-07T04:41:37+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.2.iteration_ms	0.087	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.2.check_ms	0.276	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.2.sync_ms	0.017	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.6.iteration_ms	18.213	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.6.check_ms	13.091	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.6.sync_ms	26.578	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.8.iteration_ms	63.517	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.8.check_ms	41.704	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
B027	preflop_cuda	28d36988ce85543eb60f35f4b3b7ca2e7c6ccca3	baseline	preflop.8.sync_ms	69.527	Fresh preflop 2/6/8-seat timing and complete-state control before terminal seat-count specialization; E024F supplies wider seat/menu/override references	2026-09-07T04:43:26+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.iteration_ms	0.085	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.check_ms	0.277	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.sync_ms	0.017	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.iteration_ms	17.622	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.check_ms	13.317	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.sync_ms	28.306	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.iteration_ms	60.958	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.check_ms	40.97	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.sync_ms	68.114	Specialize terminal seat loops for 2/6/8 players to remove dynamically indexed local mass arrays, retaining generic 2-9-seat support and exact multiply order	2026-09-07T04:45:27+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.iteration_ms	0.084	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.check_ms	0.291	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.2.sync_ms	0.024	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.iteration_ms	17.547	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.check_ms	13.204	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.6.sync_ms	26.874	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.iteration_ms	59.872	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.check_ms	39.151	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025R	preflop_cuda	83dc839c7b0f3ada6a0ea6e3c82dc6e2e8e1395b	discard	preflop.8.sync_ms	65.04	Repeat terminal seat specialization timing and validate full preflop GPU equivalence plus tight-cache budget fallback	2026-09-07T04:46:53+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.iteration_ms	0.086	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.check_ms	0.334	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.sync_ms	0.017	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.iteration_ms	17.535	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.check_ms	13.305	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.sync_ms	25.722	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.iteration_ms	59.263	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.check_ms	38.815	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025B	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.sync_ms	69.079	Dispatch separate 2/6/8-player terminal kernels at initialization, removing generic fallback register pressure from specialized paths and preserving other seat counts	2026-09-07T04:49:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iso.allocated_vram_mb	6241.124352	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iso.estimated_vram_mb	6716.6347	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iso.init_ms	958.9462	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iso.plan_build_ms	101.8055	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iso.staging_memory_mb	3380.293588	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iso.allocated_vram_mb	4932.501504	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iso.estimated_vram_mb	6737.546704	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iso.init_ms	661.6857	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iso.plan_build_ms	94.8851	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iso.staging_memory_mb	2063.622928	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.full.allocated_vram_mb	6274.678784	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.full.estimated_vram_mb	6737.546704	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.full.init_ms	745.6814	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.full.plan_build_ms	98.5857	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.full.staging_memory_mb	3391.473816	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.init_ms	1272.236	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.iteration_ms	52.444	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2d.check_ms	35.472	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.init_ms	850.005	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.iteration_ms	31.759	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7s2d.check_ms	28.667	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2dQhTc.init_ms	64.713	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2dQhTc.iteration_ms	0.257	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	postflop.Ks7h2dQhTc.check_ms	0.594	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.iteration_ms	0.085	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.check_ms	0.309	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.2.sync_ms	0.023	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.iteration_ms	16.183	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.check_ms	11.999	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.6.sync_ms	24.731	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.iteration_ms	60.351	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.check_ms	38.857	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E025BR	preflop_cuda	8f2a92c7b9819ccd729ae1e26060ee4169113cbf	keep	preflop.8.sync_ms	67.14	Repeat separate terminal entry points with preflop GPU and budget tests; collect immediate postflop timing/capacity control before CFV lifetime reuse	2026-09-07T04:53:08+00:00
E026A	memory_transfers	bc699c7195b02a8a9e30d8d54ec6ef2fb3e27ac1	keep	postflop.Ks7h2d.iso.allocated_vram_mb	5905.580032	Rebuild verified current CFV lifetime-reuse source after repairing stale-mtime build caching, then measure capacity, speed and all exact postflop state controls	2026-09-07T04:59:31+00:00
E026A	memory_transfers	bc699c7195b02a8a9e30d8d54ec6ef2fb3e27ac1	keep	postflop.Ks7h2d.iso.estimated_vram_mb	6716.6347	Rebuild verified current CFV lifetime-reuse source after repairing stale-mtime build caching, then measure capacity, speed and all exact postflop state controls	2026-09-07T04:59:31+00:00
E026A	memory_transfers	bc699c7195b02a8a9e30d8d54ec6ef2fb3e27ac1	keep	postflop.Ks7h2d.iso.init_ms	993.1186	Rebuild verified current CFV lifetime-reuse source after repairing stale-mtime build caching, then measure capacity, speed and all exact postflop state controls	2026-09-07T04:59:31+00:00
