experiment	path	commit	status	metric	value	hypothesis	utc
E009R2	postflop_cuda	4763e3ea36f56f1bddb30e7e02a671095542614e	keep	postflop.Ks7s2d.iteration_ms	34.924	Paired warm repeat of compact reach storage after original-layout control	2026-09-07T01:54:09+00:00
E009R2	postflop_cuda	4763e3ea36f56f1bddb30e7e02a671095542614e	keep	postflop.Ks7s2d.check_ms	31.529	Paired warm repeat of compact reach storage after original-layout control	2026-09-07T01:54:09+00:00
E009R2	postflop_cuda	4763e3ea36f56f1bddb30e7e02a671095542614e	keep	postflop.Ks7h2dQhTc.init_ms	88.041	Paired warm repeat of compact reach storage after original-layout control	2026-09-07T01:54:09+00:00
E009R2	postflop_cuda	4763e3ea36f56f1bddb30e7e02a671095542614e	keep	postflop.Ks7h2dQhTc.iteration_ms	0.344	Paired warm repeat of compact reach storage after original-layout control	2026-09-07T01:54:09+00:00
E009R2	postflop_cuda	4763e3ea36f56f1bddb30e7e02a671095542614e	keep	postflop.Ks7h2dQhTc.check_ms	0.77	Paired warm repeat of compact reach storage after original-layout control	2026-09-07T01:54:09+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.iteration_ms	0.095	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.check_ms	0.295	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.sync_ms	0.039	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.iteration_ms	19.145	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.check_ms	24.308	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.sync_ms	25.43	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.iteration_ms	78.157	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.check_ms	93.947	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.sync_ms	70.391	Reduce each shared reach mass once per down sweep instead of at every terminal for every opponent	2026-09-07T01:56:01+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.iteration_ms	0.096	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.check_ms	0.289	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.2.sync_ms	0.018	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.iteration_ms	19.257	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.check_ms	24.453	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.6.sync_ms	26.742	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.iteration_ms	78.01	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.check_ms	93.785	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E010R	preflop_cuda	f3e9aba7a6556edd495538342ec0f98583223631	keep	preflop.8.sync_ms	66.13	Repeat cached reach masses with full preflop GPU and graph-stop equivalence coverage	2026-09-07T01:57:10+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2d.init_ms	1663.934	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2d.iteration_ms	113.943	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2d.check_ms	93.23	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7s2d.init_ms	662.83	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7s2d.iteration_ms	68.083	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7s2d.check_ms	62.735	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2dQhTc.init_ms	72.586	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2dQhTc.iteration_ms	0.411	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011	postflop_cuda	ff045a34a8225df54a3dc3178f66c8336e195f1d	discard	postflop.Ks7h2dQhTc.check_ms	0.616	Replace contended fold atomics with indexed card lists and CPU-order f64 sums	2026-09-07T01:59:17+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2d.init_ms	1557.562	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2d.iteration_ms	114.255	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2d.check_ms	91.642	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7s2d.init_ms	639.241	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7s2d.iteration_ms	69.008	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7s2d.check_ms	63.14	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2dQhTc.init_ms	77.253	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2dQhTc.iteration_ms	0.406	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011B	postflop_cuda	fa9da02b6cbd429650975bf5ed36df1375c9a1a7	discard	postflop.Ks7h2dQhTc.check_ms	0.696	Stage opponent reach in shared memory before deterministic CPU-precision fold sums	2026-09-07T02:01:02+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2d.init_ms	1526.368	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2d.iteration_ms	69.627	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2d.check_ms	47.892	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7s2d.init_ms	714.206	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7s2d.iteration_ms	41.545	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7s2d.check_ms	35.644	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2dQhTc.init_ms	69.742	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2dQhTc.iteration_ms	0.332	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011C	postflop_cuda	3f6fdb592a2fdd4834d2d4b6ac90483d1856d1a6	discard	postflop.Ks7h2dQhTc.check_ms	0.689	Parallelize fold total with a deterministic f64 reduction tree while retaining indexed card sums	2026-09-07T02:02:31+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2d.init_ms	1574.626	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2d.iteration_ms	58.899	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2d.check_ms	36.224	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7s2d.init_ms	768.642	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7s2d.iteration_ms	34.254	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7s2d.check_ms	30.277	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2dQhTc.init_ms	80.328	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2dQhTc.iteration_ms	0.302	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011D	postflop_cuda	e30c0f3cfe446c194dfcc1b2d8137098a62951f1	keep	postflop.Ks7h2dQhTc.check_ms	0.736	Remove fold atomics with indexed fixed-order sums at the existing f32 precision	2026-09-07T02:04:14+00:00
E011DR	postflop_cuda	1ec2683d9135f38b49d3e0c120dadbb086b50230	keep	postflop.Ks7h2d.target_seconds	11.882	Verify repeatable learning and time to the same 0.3-percent exploitability with fixed-order f32 folds	2026-09-07T02:06:29+00:00
E011DR	postflop_cuda	1ec2683d9135f38b49d3e0c120dadbb086b50230	keep	postflop.Ks7s2d.target_seconds	7.149	Verify repeatable learning and time to the same 0.3-percent exploitability with fixed-order f32 folds	2026-09-07T02:06:29+00:00
E011DR	postflop_cuda	1ec2683d9135f38b49d3e0c120dadbb086b50230	keep	postflop.Ks7h2dQhTc.target_seconds	0.021	Verify repeatable learning and time to the same 0.3-percent exploitability with fixed-order f32 folds	2026-09-07T02:06:29+00:00
B009	baseline	4b77be8117502022b03a13ddbba41f5d795c1765	baseline	lifecycle.raking_ms	5.6832	Original profile raking across 512 fixed dense, sparse, zero-reach and zero-target cases	2026-09-07T02:07:24+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2d.init_ms	1042.241	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2d.iteration_ms	56.643	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2d.check_ms	35.059	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7s2d.init_ms	858.983	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7s2d.iteration_ms	33.599	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7s2d.check_ms	28.463	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2dQhTc.init_ms	73.606	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2dQhTc.iteration_ms	0.313	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E011DR2	postflop_cuda	4b77be8117502022b03a13ddbba41f5d795c1765	keep	postflop.Ks7h2dQhTc.check_ms	0.662	Warm fixed-iteration repeat of deterministic fold sums after all accuracy and reproducibility checks passed	2026-09-07T02:07:54+00:00
E012	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.raking_ms	4.629099999999999	Specialize two-, three- and four-action raking without changing any arithmetic order	2026-09-07T02:09:06+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.preflop.arena_mb	224.552328	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.preflop.check_ms	339.3351	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.preflop.iteration_ms	78.79948	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.postflop.arena_mb	104.204192	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.postflop.iteration_ms	33.886919999999996	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.build_ms	7.7875000000000005	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.compressed_load_ms	103.52749999999999	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.load_ms	48.7379	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.profile_ms	592.6199	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.report_lines_ms	88.95870000000001	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.save_mb	104.204944	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.save_ms	221.0937	Measure specialized raking in full profile generation and verify report/profile/state fingerprints	2026-09-07T02:10:13+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.postflop.arena_mb	104.204192	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	cpu.postflop.iteration_ms	29.792800000000003	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.build_ms	10.1053	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.compressed_load_ms	93.786	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.load_ms	42.166799999999995	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.profile_ms	579.7951999999999	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.report_lines_ms	70.8613	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.save_mb	104.204944	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E012R2	reports_profiles	2e4ae15ce344b3c8e359cb9aa2d8868072149216	keep	lifecycle.save_ms	221.23160000000001	Repeat full profile specialization workload with immutable profile and solver fingerprints	2026-09-07T02:11:21+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.allocated_vram_mb	6241.124352	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.estimated_vram_mb	6716.6347	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.init_ms	1514.7133	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.plan_build_ms	103.6747	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.staging_memory_mb	3380.293588	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.allocated_vram_mb	4932.501504	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.estimated_vram_mb	6737.546704	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.init_ms	557.8100000000001	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.plan_build_ms	85.025	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.staging_memory_mb	2063.622928	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.allocated_vram_mb	6274.678784	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.estimated_vram_mb	6737.546704	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.init_ms	636.3002	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.plan_build_ms	118.643	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.full.staging_memory_mb	3391.473816	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.init_ms	1208.383	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iteration_ms	57.556	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.check_ms	35.825	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.init_ms	778.332	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iteration_ms	34.056	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.check_ms	29.436	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.init_ms	75.53	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.iteration_ms	0.319	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2dQhTc.check_ms	0.562	Store CFVs only for visited nodes while preserving every node and chance reference	2026-09-07T02:17:33+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.allocated_vram_mb	6241.124352	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.estimated_vram_mb	6716.6347	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.init_ms	940.9918	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.plan_build_ms	111.2345	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7h2d.iso.staging_memory_mb	3380.293588	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.allocated_vram_mb	4932.501504	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
E013R	postflop_cuda	ecf7e1ebfca23eccbe8188bbc66460aba97328e0	keep	postflop.Ks7s2d.iso.estimated_vram_mb	6737.546704	Repeat compact CFV timing/capacity and verify slot ownership plus GPU equivalence	2026-09-07T02:18:53+00:00
